Elm,Elm – Eastern Switzerland / Liechtenstein,0.0/40.0 ,no info,0/6,https://snow.myswitzerland.com//snow_reports/elm-49/#piste,0.0 km,–,15.03.2023,01.04.2023,0 cm,0 cm,6,40 km,16,0.51 km²,–,closed,0,On request,–,0/3,0%,,,0/4.0 km,–,0/1000 m,,0.0/10.0 km,0.0/1.2 km,–,–,-,,closed,–,–,,,–,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Les Marécottes-Salvan,Les Marécottes – Valais,0.0/26.5 ,closed,0/4,https://snow.myswitzerland.com//snow_reports/les-marecottes-salvan-10/#piste,0.0 km,–,16.03.2023,10.11.2023,0 cm,0 cm,1,150 km,9,–,–,closed,0,No notification,–,0/1,0%,+41 (0)27 761 31 10,,0/0 km,,0/667 m,,,,,,,,,,0 cm,,,,,,,,,,,,,0 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lauchernalp-Lötschental,Lauchernalp – Valais,0.0/40.0 ,no info,1/7,https://snow.myswitzerland.com//snow_reports/lauchernalp-loetschental-178/#piste,0.0 km,–,12.11.2023,yesterday,0 cm,8 cm,–,–,12,–,–,closed,0,Good,1360 m (altitude),0/1,0%,,,0/0 km,,0/566 m,,0.0/0.0 km,0.0/2.0 km,–,1540-1787 m (altitude),,,,,,,,,,,,,,,,,–,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,–,,,,,,,,,,,,,
Klewenalp-Stockhütte,Klewenalp-Stockhütte – Lucerne - Lake Lucerne Region,0.0/25.2 ,no info,0/15,https://snow.myswitzerland.com//snow_reports/klewenalp-stockhuette-110/#piste,0.0 km,–,27.03.2023,27.03.2023,0 cm,0 cm,–,40 km,16,–,–,closed,0,No notification,–,0/1,0%,,,0/0 km,–,0/800 m,,,,,,,,,,–,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,–,,,,,,,,,,,,
Amden,Amden – Eastern Switzerland / Liechtenstein,0.0/16.5 ,no info,0/6,https://snow.myswitzerland.com//snow_reports/amden-53/#piste,–,–,n/a,n/a,–,–,6,20 km,15,0.40 km²,–,closed,0,Closed,–,,,,,,,,+41 (0)58 228 28 30,0.0/0.0 km,0/0.0 km,–,1230-1290 m (altitude),-,+41 (0)55 611 18 00,no info,–,,,,–,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,–,,,,,,,,,,,
Saas-Almagell,Saas-Almagell – Valais,,There are no current reports available,Day ticketAdult: CHF 75.–Children: CHF 27.–,https://snow.myswitzerland.com//snow_reports/saas-almagell-270/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Savognin,Savognin – Graubünden,0.0/73.5 ,no info,0/12,https://snow.myswitzerland.com//snow_reports/savognin-129/#piste,0.0 km,–,24.04.2023,24.04.2023,0 cm,0 cm,12,80 km,25,–,–,closed,0,Closed,–,0/3,0%,,,0/0 km,–,0/0 m,,0.0/3.0 km,0.0/4.0 km,–,–,-,,no info,–,–,,–,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aletsch Arena,Aletsch Arena – Valais,0.0/104.6 ,no info,5/35,https://snow.myswitzerland.com//snow_reports/aletsch-arena-183/#piste,0.0 km,–,05.11.2023,06.11.2023,0 cm,0 cm,36,104 km,105,–,–,closed,0,End of season,–,0/2,0%,,,0/0 km,,0/490 m,,0.0/0 km,0.0/0 km,–,–,-,,groomed,–,,,,,,,,,,,,,,,,,,,,–,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,–,,,,,,,,,,
Grächen,Grächen – Valais,,There are no current reports available,Day ticketAdult: CHF 63.–Children: CHF 38.–,https://snow.myswitzerland.com//snow_reports/graechen-179/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saas-Grund,Saas-Grund – Valais,,There are no current reports available,Day ticketAdult: CHF 59.–Children: CHF 36.50,https://snow.myswitzerland.com//snow_reports/saas-grund-175/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San Bernardino,San Bernardino – Graubünden,,There are no current reports available,Day ticketAdult: CHF 25.–Children: CHF 15.–,https://snow.myswitzerland.com//snow_reports/san-bernardino-2/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samnaun/Ischgl,Samnaun – Graubünden,,There are no current reports available,Day ticketAdult: CHF 72.–Children: CHF 45.–,https://snow.myswitzerland.com//snow_reports/samnaunischgl-157/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Braunwald,Braunwald – Eastern Switzerland / Liechtenstein,0.0/26.0 ,no info,1/12,https://snow.myswitzerland.com//snow_reports/braunwald-115/#piste,–,–,n/a,n/a,–,–,2,30 km,10,0.94 km²,,,0,Closed,1256 m (altitude),,0%,+41 (0)55 653 65 65,,0/3.0 km,–,0/303 m,+41 (0)55 653 65 65,0.0/0.0 km,0.0/0.0 km,00:00 hr,560-1560 m (altitude),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,–,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,–,
Loipe Goms,Münster (Goms) – Valais,0.0/2.4 ,no info,0/4,https://snow.myswitzerland.com//snow_reports/loipe-goms-272/#piste,–,–,13.11.2023,13.11.2023,4 cm,0 cm,3,7 km,4,0.00 km²,–,closed,0,Closed,–,,–,+41 27 974 68 68,,0/0 km,–,0/300 m,+41 (0) 27 974 12 22,0.0/4.3 km,0/5.0 km,–,–,-,+41 (0) 27 974 68 68,no info,–,,,,,,–,–,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Davos Schatzalp,Davos – Graubünden,0.0/7.7 ,no info,0/4,https://snow.myswitzerland.com//snow_reports/davos-schatzalp-378/#piste,–,–,12.11.2023,12.11.2023,5 cm,11 cm,85,320 km,5,0.20 km²,–,no info,0,Closed,1560 m (altitude),0/1,0%,+41(0)81 415 21 21,,0/2.8 km,–,0/321 m,,,,,,,,,,,,,,–,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,–,,,,,,,
Davos Rinerhorn,Davos – Graubünden,0.0/53.1 ,no info,0/5,https://snow.myswitzerland.com//snow_reports/davos-rinerhorn-375/#piste,–,–,12.11.2023,12.11.2023,5 cm,11 cm,85,320 km,16,1.12 km²,–,no info,0,Closed,1457 m (altitude),0/2,0%,+41(0)81 415 21 21,,0/3.7 km,–,0/591 m,,,,,,,,,,,,,,–,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,–,,,,,,
Bivio,Bivio – Graubünden,0.0/27.0 ,no info,0/4,https://snow.myswitzerland.com//snow_reports/bivio-70/#piste,–,–,07.11.2023,07.11.2023,–,0 cm,0,440 km,15,–,–,closed,0,Closed,–,,–,,,0/0 km,–,0/0 m,,0.0/3.0 km,0/0 km,–,–,-,,no info,–,–,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,–,,,,,
Davos Pischa,Davos – Graubünden,0.0/6.3 ,no info,0/1,https://snow.myswitzerland.com//snow_reports/davos-pischa-377/#piste,0.0 km,–,n/a,n/a,5 cm,11 cm,85,320 km,2,0.20 km²,,,,,,,,,,,,,,,,,,,,,,,,,,–,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,–,,,,
Klosters Madrisa,Klosters – Graubünden,0.0/29.3 ,no info,0/8,https://snow.myswitzerland.com//snow_reports/klosters-madrisa-380/#piste,–,–,12.11.2023,12.11.2023,3 cm,10 cm,58,320 km,11,0.86 km²,–,no info,0,Closed,1300 m (altitude),0/1,0%,+41(0)81 415 21 21,,0/0 km,–,0/896 m,,,,,,-,+41(0)81 415 21 21,closed,–,,,–,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,–,,,
Davos Jakobshorn,Davos – Graubünden,0.0/53.3 ,no info,0/10,https://snow.myswitzerland.com//snow_reports/davos-jakobshorn-376/#piste,–,–,12.11.2023,12.11.2023,5 cm,11 cm,85,320 km,13,1.32 km²,–,no info,0,End of season,1664 m (altitude),0/4,,,,,,,,,,,,-,+41 (0)81 415 21 21,closed,–,,,,,–,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,–,,
Tramelan,Tramelan – Jura & Three-Lakes,0.0/12.0 ,end of season,0/3,https://snow.myswitzerland.com//snow_reports/tramelan-337/#piste,–,–,05.02.2023,05.02.2023,0 cm,0 cm,0,0 km,5,0.00 km²,–,closed,,,,0/5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0 cm,,,,,,,0 cm,,,,,,,,,
Les Breuleux,Les Breuleux – Jura & Three-Lakes,0.0/20.0 ,end of season,0/3,https://snow.myswitzerland.com//snow_reports/les-breuleux-211/#piste,–,–,11.12.2022,11.12.2022,5 cm,10 cm,0,20 km,6,0.00 km²,,,,,,0/0,,,,,,,+41 32 432 41 60,0.0/0.0 km,0/2.0 km,–,1000-1100 m (altitude),,,,,,,,,,,,,,,,,,,,,10 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5 cm,,,,,,,,,,,,,,,,,
Les Genevez,Saignelégier – Jura & Three-Lakes,0.0/8.0 ,end of season,0/2,https://snow.myswitzerland.com//snow_reports/les-genevez-208/#piste,–,–,06.03.2023,06.03.2023,0 cm,0 cm,–,–,4,0.00 km²,,,,,,0/0,,,,,,,+41 32 432 41 60,0.0/0.0 km,0/0.0 km,–,1000 m (altitude),,,,,,,,,,,,,,,,,,,,0 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prés-d'Orvin-Chasseral,Les Prés d'Orvin – Jura & Three-Lakes,0.0/5.0 ,end of season,0/6,https://snow.myswitzerland.com//snow_reports/pres-dorvin-chasseral-206/#piste,–,21:45 hr,06.02.2023,06.02.2023,0 cm,0 cm,5,0 km,6,0.00 km²,–,closed,0,End of season,1000 m (altitude),0/6,,,,,,,+41 (0)32 322 66 26,0.0/0.0 km,0.0/2.0 km,20:30 hr,–,,,,,,,,0 cm,,,,,,,,,,,,,,,0 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bugnenets - Savagnières,Savagnières-Bugnenets – Jura & Three-Lakes,0.0/30.0 ,closed,0/8,https://snow.myswitzerland.com//snow_reports/bugnenets-savagnieres-197/#piste,–,–,05.02.2023,05.02.2023,0 cm,0 cm,7,–,7,0.04 km²,–,closed,,,,0/16,,,,,,,+41 (0)32 889 68 86,0.0/0.0 km,0/0.0 km,–,1030-1450 m (altitude),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0 cm,0 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Le Pâquier - Crêt-du-Puy,Neuchâtel – Jura & Three-Lakes,0.0/10.0 ,closed,0/2,https://snow.myswitzerland.com//snow_reports/le-paquier-cret-du-puy-196/#piste,1.0 km,22:00 hr,05.02.2023,05.02.2023,0 cm,0 cm,0,0 km,3,0.02 km²,–,no info,,,,0/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0 cm,0 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vue des Alpes/Tête de Ran,Vue-des-Alpes / Tête-de-Ran – Jura & Three-Lakes,,closed,,https://snow.myswitzerland.com//snow_reports/vue-des-alpestete-de-ran-194/#piste,–,–,15.03.2023,15.03.2023,0 cm,0 cm,–,–,0,0.00 km²,,,0,Closed,1200 m (altitude),0/0,,,,,,,+41 (0)32 889 68 86,0.0/5.0 km,0.0/0.0 km,00:00 hr,1283-1320 m (altitude),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0 cm,0 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mythenregion,Schwyz – Lucerne - Lake Lucerne Region,0.0/47.4 ,closed,3/15,https://snow.myswitzerland.com//snow_reports/mythenregion-22/#piste,0.0 km,–,10.11.2023,10.11.2023,0 cm,0 cm,15,28 km,38,0.00 km²,–,closed,0,Closed,1500 m (altitude),0/6,–,+41 41 819 70 00,,0/1.3 km,–,0/1000 m,041 810 17 66,0.0/0.0 km,0.0/2.0 km,–,1000-1200 m (altitude),-,+41 76 422 42 45,closed,–,,,,,,,0 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0 cm,,,,,,,,,,,,,,,,,,,,,,,,,,
Disentis,Disentis – Graubünden,0.0/60.0 ,no info,0/12,https://snow.myswitzerland.com//snow_reports/disentis-130/#piste,0.0 km,–,12.11.2023,12.11.2023,0 cm,0 cm,1,180 km,20,0.01 km²,,,0,Good,1150 m (altitude),0/0,–,+41 (0)81 920 40 38,,0/0 km,–,0/300 m,https://www.nordic-surselva.ch/kontakt/,0.0/0.0 km,0.0/5.0 km,–,900-1100 m (altitude),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,–,,,,,,–,,,,,,,,,,,,,,,,,,,
Sattel - Hochstuckli,Sattel-Hochstuckli – Lucerne - Lake Lucerne Region,0.0/5.1 ,no info,1/4,https://snow.myswitzerland.com//snow_reports/sattel-hochstuckli-154/#piste,0.0 km,–,12.11.2023,12.11.2023,0 cm,0 cm,40,100 km,5,0.00 km²,,,0,End of season,850 m (altitude),0/0,–,,,0/3.5 km,,0/400 m,,,,,,,,,,,,,,,,–,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,–,,,,,,,,,,,,,,,,,,,,,,,,
GrindelwaldJungfrauRegion,Grindelwald – Bern Region,0.0/205.5 ,no info,15/67,https://snow.myswitzerland.com//snow_reports/grindelwaldjungfrauregion-228/#piste,0.0 km,–,05.11.2023,05.11.2023,0 cm,0 cm,44,213 km,106,0.00 km²,1200 m (altitude),closed,0,End of season,1000 m (altitude),0/9,100%,+41 (0)33 828 72 33,,0/3.0 km,,0/1737 m,+41 (0)33 854 12 12,0.0/0.0 km,0.0/0.0 km,–,940-990 m (altitude),-,,groomed,–,,–,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,–,,,,,,,,,,,,,,,,,,,,,,,
Habkern,Habkern – Bern Region,0.0/8.0 ,no info,0/2,https://snow.myswitzerland.com//snow_reports/habkern-97/#piste,0.0 km,–,28.03.2023,28.03.2023,0 cm,0 cm,0,0 km,4,2.00 km²,1200 m (altitude),no info,0,End of season,1200 m (altitude),0/4,0%,033 843 12 78,,0/0 km,–,0/80 m,+41 (0)79 602 71 08,0.0/0.0 km,0.0/0.0 km,–,1560-1605 m (altitude),-,,no info,–,,,,,,,,,,,,,,–,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,–,,,,,,,,,,,,,,,,,,,,,,
Meiringen - Hasliberg,Hasliberg – Bern Region,0.0/60.0 ,no info,0/13,https://snow.myswitzerland.com//snow_reports/meiringen-hasliberg-225/#piste,0.0 km,00:00 hr,01.04.2023,02.04.2023,0 cm,0 cm,22,60 km,23,0.11 km²,–,closed,–,No notification,–,0/4,0%,+41 (0)33 550 50 50,,0/2.4 km,–,0/647 m,,0/0.0 km,0/0.0 km,–,1300-1400 m (altitude),-,,no info,–,,,,,,,,,,,–,,,,,,,,,,,,–,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
